선거구명 전체,시도명,선거구명,읍면동명,투표구명,선거인수,투표수,당선 정당,당선 이름,당선 득표,차선 정당,차선 이름,차선 득표,기타,계,무효투표수,기권수
서울 금천구,서울,금천구,시흥제3동,시흥제3동제3투,1715,925,더불어민주당,최기상,392,미래통합당,강성만,398,6.0,913,12,790
서울 금천구,서울,금천구,시흥제3동,시흥제3동제4투,1161,777,더불어민주당,최기상,331,미래통합당,강성만,343,9.0,765,12,384
서울 금천구,서울,금천구,시흥제4동,소계,17760,10980,더불어민주당,최기상,5129,미래통합당,강성만,4107,99.0,10831,149,6780
서울 금천구,서울,금천구,시흥제4동,관내사전투표,4062,4062,더불어민주당,최기상,2148,미래통합당,강성만,1303,27.0,4017,45,0
서울 금천구,서울,금천구,시흥제4동,시흥제4동제1투,2622,1352,더불어민주당,최기상,594,미래통합당,강성만,535,9.0,1339,13,1270
서울 금천구,서울,금천구,시흥제4동,시흥제4동제2투,2114,806,더불어민주당,최기상,356,미래통합당,강성만,319,13.0,787,19,1308
서울 금천구,서울,금천구,시흥제4동,시흥제4동제3투,1832,926,더불어민주당,최기상,380,미래통합당,강성만,410,14.0,914,12,906
서울 금천구,서울,금천구,시흥제4동,시흥제4동제4투,2375,1400,더불어민주당,최기상,614,미래통합당,강성만,552,9.0,1383,17,975
서울 금천구,서울,금천구,시흥제4동,시흥제4동제5투,2369,1143,더불어민주당,최기상,473,미래통합당,강성만,489,8.0,1121,22,1226
서울 금천구,서울,금천구,시흥제4동,시흥제4동제6투,2386,1291,더불어민주당,최기상,564,미래통합당,강성만,499,19.0,1270,21,1095
서울 금천구,서울,금천구,시흥제5동,소계,17145,10713,더불어민주당,최기상,4772,미래통합당,강성만,4005,85.0,10546,167,6432
서울 금천구,서울,금천구,시흥제5동,관내사전투표,4000,4000,더불어민주당,최기상,1989,미래통합당,강성만,1312,32.0,3942,58,0
서울 금천구,서울,금천구,시흥제5동,시흥제5동제1투,2315,1181,더불어민주당,최기상,448,미래통합당,강성만,464,13.0,1162,19,1134
서울 금천구,서울,금천구,시흥제5동,시흥제5동제2투,3064,1439,더불어민주당,최기상,622,미래통합당,강성만,560,10.0,1406,33,1625
서울 금천구,서울,금천구,시흥제5동,시흥제5동제3투,2980,1663,더불어민주당,최기상,718,미래통합당,강성만,666,5.0,1637,26,1317
서울 금천구,서울,금천구,시흥제5동,시흥제5동제4투,2481,1206,더불어민주당,최기상,476,미래통합당,강성만,488,14.0,1185,21,1275
서울 금천구,서울,금천구,시흥제5동,시흥제5동제5투,2305,1224,더불어민주당,최기상,519,미래통합당,강성만,515,11.0,1214,10,1081
서울 금천구,서울,금천구,잘못 투입·구분된 투표지,잘못 투입·구분된 투표지,0,1,더불어민주당,최기상,1,미래통합당,강성만,0,0.0,1,0,-1
서울 서대문구을,서울,서대문구을,합계,합계,141386,96528,더불어민주당,김영호,58328,미래통합당,송주범,35853,0.0,95103,1425,44858
서울 서대문구을,서울,서대문구을,거소·선상투표,거소·선상투표,195,180,더불어민주당,김영호,113,미래통합당,송주범,50,0.0,166,14,15
서울 서대문구을,서울,서대문구을,관외사전투표,관외사전투표,9529,9508,더불어민주당,김영호,6553,미래통합당,송주범,2659,0.0,9323,185,21
서울 서대문구을,서울,서대문구을,국외부재자투표,국외부재자투표,769,200,더불어민주당,김영호,138,미래통합당,송주범,59,0.0,198,2,569
서울 서대문구을,서울,서대문구을,국외부재자투표(공관),국외부재자투표(공관),0,5,더불어민주당,김영호,4,미래통합당,송주범,1,0.0,5,0,-5
서울 서대문구을,서울,서대문구을,홍제제3동,소계,13081,8535,더불어민주당,김영호,4984,미래통합당,송주범,3355,0.0,8427,108,4546
서울 서대문구을,서울,서대문구을,홍제제3동,관내사전투표,3189,3189,더불어민주당,김영호,2069,미래통합당,송주범,1073,0.0,3163,26,0
서울 서대문구을,서울,서대문구을,홍제제3동,홍제제3동제1투,2292,1031,더불어민주당,김영호,585,미래통합당,송주범,413,0.0,1015,16,1261
서울 서대문구을,서울,서대문구을,홍제제3동,홍제제3동제2투,2371,1337,더불어민주당,김영호,726,미래통합당,송주범,576,0.0,1318,19,1034
서울 서대문구을,서울,서대문구을,홍제제3동,홍제제3동제3투,2454,1387,더불어민주당,김영호,784,미래통합당,송주범,570,0.0,1368,19,1067
서울 서대문구을,서울,서대문구을,홍제제3동,홍제제3동제4투,2775,1591,더불어민주당,김영호,820,미래통합당,송주범,723,0.0,1563,28,1184
서울 서대문구을,서울,서대문구을,홍은제1동,소계,18729,12719,더불어민주당,김영호,7423,미래통합당,송주범,5021,0.0,12571,148,6010
서울 서대문구을,서울,서대문구을,홍은제1동,관내사전투표,4900,4899,더불어민주당,김영호,3226,미래통합당,송주범,1610,0.0,4861,38,1
서울 서대문구을,서울,서대문구을,홍은제1동,홍은제1동제1투,1638,648,더불어민주당,김영호,360,미래통합당,송주범,261,0.0,635,13,990
서울 서대문구을,서울,서대문구을,홍은제1동,홍은제1동제2투,3205,1995,더불어민주당,김영호,1070,미래통합당,송주범,877,0.0,1973,22,1210
서울 서대문구을,서울,서대문구을,홍은제1동,홍은제1동제3투,2517,1544,더불어민주당,김영호,772,미래통합당,송주범,739,0.0,1525,19,973
서울 서대문구을,서울,서대문구을,홍은제1동,홍은제1동제4투,1535,869,더불어민주당,김영호,488,미래통합당,송주범,368,0.0,862,7,666
서울 서대문구을,서울,서대문구을,홍은제1동,홍은제1동제5투,2570,1519,더불어민주당,김영호,825,미래통합당,송주범,654,0.0,1495,24,1051
서울 서대문구을,서울,서대문구을,홍은제1동,홍은제1동제6투,2364,1245,더불어민주당,김영호,682,미래통합당,송주범,512,0.0,1220,25,1119
서울 서대문구을,서울,서대문구을,홍은제2동,소계,21300,13143,더불어민주당,김영호,7509,미래통합당,송주범,5300,0.0,12956,187,8157
서울 서대문구을,서울,서대문구을,홍은제2동,관내사전투표,4068,4067,더불어민주당,김영호,2662,미래통합당,송주범,1347,0.0,4040,27,1
서울 서대문구을,서울,서대문구을,홍은제2동,홍은제2동제1투,3250,1439,더불어민주당,김영호,764,미래통합당,송주범,635,0.0,1418,21,1811
서울 서대문구을,서울,서대문구을,홍은제2동,홍은제2동제2투,2353,1385,더불어민주당,김영호,697,미래통합당,송주범,652,0.0,1363,22,968
서울 서대문구을,서울,서대문구을,홍은제2동,홍은제2동제3투,3338,2063,더불어민주당,김영호,1068,미래통합당,송주범,937,0.0,2030,33,1275
서울 서대문구을,서울,서대문구을,홍은제2동,홍은제2동제4투,2701,1478,더불어민주당,김영호,870,미래통합당,송주범,555,0.0,1451,27,1223
서울 서대문구을,서울,서대문구을,홍은제2동,홍은제2동제5투,2903,1317,더불어민주당,김영호,708,미래통합당,송주범,564,0.0,1287,30,1586
서울 서대문구을,서울,서대문구을,홍은제2동,홍은제2동제6투,2687,1394,더불어민주당,김영호,740,미래통합당,송주범,610,0.0,1367,27,1293
서울 서대문구을,서울,서대문구을,남가좌제1동,소계,13000,9451,더불어민주당,김영호,5708,미래통합당,송주범,3555,0.0,9329,122,3549
서울 서대문구을,서울,서대문구을,남가좌제1동,관내사전투표,3967,3951,더불어민주당,김영호,2675,미래통합당,송주범,1219,0.0,3909,42,16
서울 서대문구을,서울,서대문구을,남가좌제1동,남가좌제1동제1투,2629,1499,더불어민주당,김영호,796,미래통합당,송주범,677,0.0,1478,21,1130
서울 서대문구을,서울,서대문구을,남가좌제1동,남가좌제1동제2투,2165,1426,더불어민주당,김영호,827,미래통합당,송주범,567,0.0,1412,14,739
서울 서대문구을,서울,서대문구을,남가좌제1동,남가좌제1동제3투,2540,1611,더불어민주당,김영호,928,미래통합당,송주범,645,0.0,1592,19,929
서울 서대문구을,서울,서대문구을,남가좌제1동,남가좌제1동제4투,1699,964,더불어민주당,김영호,482,미래통합당,송주범,447,0.0,938,26,735
서울 서대문구을,서울,서대문구을,남가좌제2동,소계,22468,15090,더불어민주당,김영호,9163,미래통합당,송주범,5590,0.0,14887,203,7378
서울 서대문구을,서울,서대문구을,남가좌제2동,관내사전투표,4967,4955,더불어민주당,김영호,3279,미래통합당,송주범,1574,0.0,4893,62,12
서울 서대문구을,서울,서대문구을,남가좌제2동,남가좌제2동제1투,2653,1140,더불어민주당,김영호,678,미래통합당,송주범,433,0.0,1120,20,1513
서울 서대문구을,서울,서대문구을,남가좌제2동,남가좌제2동제2투,2168,1149,더불어민주당,김영호,669,미래통합당,송주범,456,0.0,1135,14,1019
서울 서대문구을,서울,서대문구을,남가좌제2동,남가좌제2동제3투,2534,1585,더불어민주당,김영호,794,미래통합당,송주범,754,0.0,1556,29,949
서울 서대문구을,서울,서대문구을,남가좌제2동,남가좌제2동제4투,2293,1609,더불어민주당,김영호,1039,미래통합당,송주범,553,0.0,1599,10,684
서울 서대문구을,서울,서대문구을,남가좌제2동,남가좌제2동제5투,3306,2213,더불어민주당,김영호,1295,미래통합당,송주범,864,0.0,2181,32,1093
서울 서대문구을,서울,서대문구을,남가좌제2동,남가좌제2동제6투,2174,1103,더불어민주당,김영호,650,미래통합당,송주범,412,0.0,1083,20,1071
서울 서대문구을,서울,서대문구을,남가좌제2동,남가좌제2동제7투,2373,1336,더불어민주당,김영호,759,미래통합당,송주범,544,0.0,1320,16,1037
서울 서대문구을,서울,서대문구을,북가좌제1동,소계,15547,11233,더불어민주당,김영호,6689,미래통합당,송주범,4326,0.0,11096,137,4314
서울 서대문구을,서울,서대문구을,북가좌제1동,관내사전투표,4738,4724,더불어민주당,김영호,3138,미래통합당,송주범,1504,0.0,4670,54,14
서울 서대문구을,서울,서대문구을,북가좌제1동,북가좌제1동제1투,2371,1426,더불어민주당,김영호,729,미래통합당,송주범,668,0.0,1412,14,945
서울 서대문구을,서울,서대문구을,북가좌제1동,북가좌제1동제2투,1894,1018,더불어민주당,김영호,568,미래통합당,송주범,416,0.0,998,20,876
서울 서대문구을,서울,서대문구을,북가좌제1동,북가좌제1동제3투,2064,1141,더불어민주당,김영호,646,미래통합당,송주범,469,0.0,1125,16,923
서울 서대문구을,서울,서대문구을,북가좌제1동,북가좌제1동제4투,2677,1784,더불어민주당,김영호,1011,미래통합당,송주범,743,0.0,1762,22,893
서울 서대문구을,서울,서대문구을,북가좌제1동,북가좌제1동제5투,1803,1140,더불어민주당,김영호,597,미래통합당,송주범,526,0.0,1129,11,663
서울 서대문구을,서울,서대문구을,북가좌제2동,소계,26768,16389,더불어민주당,김영호,9998,미래통합당,송주범,5909,0.0,16070,319,10379
서울 서대문구을,서울,서대문구을,북가좌제2동,관내사전투표,4649,4640,더불어민주당,김영호,3154,미래통합당,송주범,1387,0.0,4569,71,9
서울 서대문구을,서울,서대문구을,북가좌제2동,북가좌제2동제1투,3928,1884,더불어민주당,김영호,1104,미래통합당,송주범,717,0.0,1844,40,2044
서울 서대문구을,서울,서대문구을,북가좌제2동,북가좌제2동제2투,3153,1605,더불어민주당,김영호,978,미래통합당,송주범,583,0.0,1572,33,1548
서울 서대문구을,서울,서대문구을,북가좌제2동,북가좌제2동제3투,2324,1259,더불어민주당,김영호,697,미래통합당,송주범,528,0.0,1245,14,1065
서울 서대문구을,서울,서대문구을,북가좌제2동,북가좌제2동제4투,2919,1854,더불어민주당,김영호,1003,미래통합당,송주범,808,0.0,1823,31,1065
서울 서대문구을,서울,서대문구을,북가좌제2동,북가좌제2동제5투,2859,1600,더불어민주당,김영호,953,미래통합당,송주범,600,0.0,1572,28,1259
서울 서대문구을,서울,서대문구을,북가좌제2동,북가좌제2동제6투,3263,1595,더불어민주당,김영호,945,미래통합당,송주범,583,0.0,1552,43,1668
서울 서대문구을,서울,서대문구을,북가좌제2동,북가좌제2동제7투,3673,1952,더불어민주당,김영호,1164,미래통합당,송주범,703,0.0,1893,59,1721
서울 서대문구을,서울,서대문구을,잘못 투입·구분된 투표지,잘못 투입·구분된 투표지,0,75,더불어민주당,김영호,46,미래통합당,송주범,28,0.0,75,0,-75
서울 송파구을,서울,송파구을,합계,합계,199967,143935,미래통합당,배현진,72072,더불어민주당,최재성,65763,664.0,142829,1106,56032
서울 송파구을,서울,송파구을,거소·선상투표,거소·선상투표,233,223,미래통합당,배현진,102,더불어민주당,최재성,108,4.0,217,6,10
서울 송파구을,서울,송파구을,관외사전투표,관외사전투표,14420,14406,미래통합당,배현진,5775,더불어민주당,최재성,7908,71.0,14245,161,14
서울 송파구을,서울,송파구을,국외부재자투표,국외부재자투표,1490,358,미래통합당,배현진,164,더불어민주당,최재성,183,3.0,358,0,1132
서울 송파구을,서울,송파구을,국외부재자투표(공관),국외부재자투표(공관),0,13,미래통합당,배현진,7,더불어민주당,최재성,5,0.0,13,0,-13
서울 송파구을,서울,송파구을,석촌동,소계,27190,17154,미래통합당,배현진,6550,더불어민주당,최재성,9634,130.0,17000,154,10036
서울 송파구을,서울,송파구을,석촌동,관내사전투표,4828,4828,미래통합당,배현진,1473,더불어민주당,최재성,3140,29.0,4794,34,0
서울 송파구을,서울,송파구을,석촌동,석촌동제1투,3167,1712,미래통합당,배현진,709,더불어민주당,최재성,906,10.0,1700,12,1455
서울 송파구을,서울,송파구을,석촌동,석촌동제2투,2887,1533,미래통합당,배현진,633,더불어민주당,최재성,810,8.0,1521,12,1354
